unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,y,index,SeasonalNaive
T000588,1990-10-31,9275.637,9280.635,9120.958,9395.931,9274.714,9226.701,9250.594,9401.712,9254.073,9220.008,9385.0,5880,9126.0
T000588,1991-01-31,9448.198,9465.942,9321.27,9514.664,9487.867,9428.98,9396.555,9439.111,9404.074,9305.312,9451.0,5882,9268.0
T000588,1991-04-30,9476.087,9485.514,9351.303,9529.845,9511.024,9460.479,9451.3955,9536.793,9457.475,9410.925,9456.0,5884,9294.0
T000589,1990-10-31,7315.085,7317.159,7182.2715,7559.261,7286.2427,7327.04,7316.825,7470.3984,7330.3784,7436.5493,7068.0,5890,7446.0
T000589,1991-01-31,7078.548,7096.4595,7056.6143,7374.6094,7178.3315,7082.8267,7075.298,7300.253,7132.901,7349.1724,6711.0,5892,7554.0
T000589,1991-04-30,6584.1567,6615.3076,6601.3105,7148.6523,6687.619,6642.5347,6699.694,7025.3745,6683.6895,7143.033,6698.0,5894,7374.0
T000590,1990-10-31,5141.663,5154.459,5092.1484,5103.2065,5192.206,5124.71,5096.889,5143.955,5120.275,5040.922,5226.0,5900,4877.0
T000590,1991-01-31,5290.6196,5304.345,5218.634,5241.2686,5311.407,5277.991,5236.741,5217.164,5277.517,5156.502,5159.0,5902,5002.0
T000590,1991-04-30,5204.389,5197.2812,5141.0186,5204.3286,5241.171,5194.4717,5164.962,5252.9194,5190.896,5148.1772,5361.0,5904,5087.0
T000591,1990-10-31,5706.3726,5711.3467,5628.2236,5725.853,5726.879,5702.5073,5680.6934,5738.3823,5703.9263,5653.8867,5553.0,5910,5550.0
T000591,1991-01-31,5574.9673,5574.8003,5492.819,5684.0215,5590.1665,5599.5195,5557.326,5695.0205,5594.5825,5601.863,5338.0,5912,5586.0
T000591,1991-04-30,5337.4263,5352.874,5309.993,5594.7266,5396.816,5331.8413,5345.6514,5534.401,5402.955,5552.3784,5535.0,5914,5656.0
T000592,1990-10-31,4896.2725,4900.027,4823.5557,4968.236,4906.6724,4888.747,4884.732,4960.6255,4887.6943,4879.4565,4833.8,5920,4856.7
T000592,1991-01-31,4850.2026,4853.3447,4782.3633,4953.072,4865.673,4847.154,4837.218,4927.9,4868.3384,4876.7305,4796.7,5922,4890.8
T000592,1991-04-30,4799.151,4806.1816,4738.931,4933.1685,4817.3716,4789.566,4798.126,4887.039,4799.4746,4856.937,4817.1,5924,4902.7
T000593,1990-10-31,5455.9604,5459.924,5373.5083,5498.2197,5464.254,5452.2725,5435.17,5485.0557,5454.108,5412.805,5447.0,5930,5338.5
T000593,1991-01-31,5468.506,5472.549,5394.1587,5515.299,5488.534,5463.528,5450.084,5511.1025,5464.6167,5434.931,5468.0,5932,5376.0
T000593,1991-04-30,5487.334,5490.819,5402.414,5543.641,5493.2676,5481.752,5469.971,5532.0156,5482.148,5451.5723,5464.5,5934,5392.5
T000594,1990-10-31,5483.119,5486.7734,5389.4824,5534.6333,5474.948,5480.995,5466.7686,5517.6494,5469.8916,5439.334,5546.5,5940,5370.0
T000594,1991-01-31,5576.8013,5581.674,5498.117,5584.4297,5591.468,5579.687,5549.366,5576.095,5570.1455,5517.0396,5555.5,5942,5410.0
T000594,1991-04-30,5578.52,5582.17,5491.6426,5600.365,5583.7266,5570.3027,5556.455,5623.047,5568.114,5523.1694,5543.0,5944,5417.5
T000595,1990-10-31,5613.13,5627.0747,5506.724,5623.802,5591.509,5594.419,5572.828,5562.4326,5577.1143,5456.497,5825.0,5950,5384.5
T000595,1991-01-31,5903.7524,5905.956,5831.1465,5743.3174,5927.19,5903.5786,5830.0903,5750.4185,5850.8696,5716.48,5639.0,5952,5489.5
T000595,1991-04-30,5630.9614,5638.364,5541.841,5652.061,5634.8545,5510.805,5633.621,5805.7124,5570.6025,5580.761,5507.0,5954,5403.0
T000596,1990-07-31,5890.593,5907.1636,5779.338,5862.8604,5851.046,5796.6377,5886.3433,5918.5645,5752.637,5759.19,5703.0,5960,5600.0
T000596,1990-10-31,5735.343,5731.6387,5635.868,5798.3076,5736.036,5654.9478,5706.527,5881.628,5703.9272,5713.0176,5735.0,5962,5611.0
T000596,1991-01-31,5824.1704,5832.5596,5724.544,5908.83,5830.242,5846.528,5752.115,5803.7974,5849.577,5738.4175,5605.0,5964,5790.5
T000597,1990-10-31,4842.7744,4832.5796,4724.1953,4742.589,4786.344,4827.4697,4789.1094,4760.3193,4798.601,4701.4155,4722.0,5970,4462.0
T000597,1991-01-31,4774.878,4765.8306,4704.359,4722.0366,4792.8345,4744.2705,4727.35,4810.8843,4741.585,4682.1187,4895.0,5972,4526.0
T000597,1991-04-30,4967.9033,4975.707,4867.747,4909.543,4945.694,4946.202,4904.582,4872.376,4925.673,4776.134,4945.0,5974,4613.0
T000598,1990-07-31,4445.77,4427.9873,4553.3955,4729.6094,4614.5312,4451.3833,4903.194,5114.293,4557.338,4621.6025,4390.0,5980,4090.0
T000598,1990-10-31,4684.5596,4698.5674,4611.8813,4697.786,4713.1924,4684.2524,4439.7725,4742.108,4819.6343,4620.7666,4900.0,5982,4585.0
T000598,1991-01-31,5341.3086,5371.4253,5195.1885,5098.435,5244.258,5290.6567,4942.98,4703.4546,5293.549,4862.119,4485.0,5984,5140.0
T000599,1990-07-31,5043.9087,5046.718,4967.0376,5009.393,5041.63,5021.504,5015.7563,5008.8667,5016.702,4944.7993,4986.0,5990,4832.0
T000599,1990-10-31,5004.25,5008.727,4914.336,5000.358,4990.4644,4921.327,4983.579,5066.155,4973.058,4926.294,4900.5,5992,4792.0
T000599,1991-01-31,4941.456,4943.167,4867.509,5016.72,4958.9927,4958.474,4910.243,5013.9097,4960.6885,4914.2803,4846.5,5994,4882.5
T000600,1990-07-31,4530.2754,4535.681,4462.209,4522.5923,4542.478,4506.751,4499.3447,4578.025,4508.681,4460.008,4458.0,6000,4326.0
T000600,1990-10-31,4505.431,4511.7266,4449.449,4564.4453,4536.301,4517.6836,4470.192,4537.7593,4495.0557,4454.745,4316.0,6002,4456.0
T000600,1991-01-31,4343.116,4345.1685,4309.745,4487.7656,4386.326,4345.685,4323.3716,4450.678,4388.224,4459.7573,4166.0,6004,4548.0
T000601,1990-07-31,4654.0103,4679.3574,4613.5195,4607.7427,4680.3823,4524.2944,4849.8525,4699.6797,4471.8745,4455.6885,2890.0,6010,4395.0
T000601,1990-10-31,3040.1643,2978.399,3034.871,3496.6123,3050.4592,2832.909,2866.6255,4001.404,2915.0945,4251.786,2920.0,6012,3955.0
T000601,1991-01-31,3341.9644,3397.519,3300.5488,3963.904,3358.7422,3110.3357,2980.1956,3065.5044,3398.3696,3972.7158,3885.0,6014,4455.0
T000602,1990-10-31,3295.0872,3267.4902,3288.6636,3212.6807,3375.454,3367.353,3184.0342,3432.1387,3324.7878,3207.7407,3786.0,6020,2976.0
T000602,1991-01-31,3974.8286,3953.074,3929.8289,3802.5806,4009.1465,4015.7124,3828.4067,3506.522,3912.7427,3393.8665,3856.0,6022,3462.0
T000602,1991-04-30,3887.9636,3933.0095,3943.4373,3642.2415,4037.911,3849.7905,3858.7676,3812.7703,3989.3726,3714.1096,3906.0,6024,3654.0
T000603,1990-07-31,2710.698,2747.7979,2581.7217,2989.7708,2458.052,2877.5176,3072.1282,2947.3108,2755.2659,2897.8088,1996.0,6030,2690.0
T000603,1990-10-31,2101.7615,2134.677,2103.6987,2236.7502,2080.4695,2089.789,1986.0912,2613.783,2093.9111,2666.1257,1466.0,6032,2552.0
T000603,1991-01-31,1678.344,1703.7751,1742.6958,2253.4436,1832.086,1657.302,1488.9719,1856.1353,1672.8191,2353.094,2704.0,6034,2610.0
T000604,1990-07-31,7569.088,7576.021,7383.3354,7626.968,7470.421,7346.7725,7561.985,7607.2563,7378.5547,7408.914,7190.0,6040,7300.0
T000604,1990-10-31,7287.913,7259.236,7161.3564,7400.526,7297.3105,7363.93,7198.9717,7481.8706,7338.8433,7398.643,6758.0,6042,7412.0
T000604,1991-01-31,6691.5874,6714.2974,6697.317,7254.775,6800.2856,6693.5205,6765.0703,7114.933,6815.39,7226.978,7675.0,6044,7413.0
T000605,1990-10-31,8093.8257,8082.1816,7989.36,8265.357,8130.694,8125.687,8060.843,8304.978,8149.2793,8234.572,7390.0,6050,8252.0
T000605,1991-01-31,7269.7925,7304.23,7310.919,7948.142,7431.1836,7270.6445,7392.5684,7876.625,7437.5737,7982.3315,7054.0,6052,8203.0
T000605,1991-04-30,6965.943,6995.9165,6995.4395,7755.3945,7198.4277,6962.7266,7066.378,7374.0957,7071.501,7770.28,7102.0,6054,8330.0
T000606,1990-10-31,7969.812,7975.6504,7811.647,8159.8853,7927.5176,7940.3706,7953.187,8080.9346,7957.2036,8006.621,7700.0,6060,7950.0
T000606,1991-01-31,7770.418,7761.281,7698.701,7984.8755,7839.873,7800.262,7711.9927,7934.406,7836.4937,7954.158,7339.0,6062,8122.0
T000606,1991-04-30,7220.271,7250.9873,7223.096,7779.1523,7314.7446,7254.35,7329.337,7664.181,7317.572,7750.511,7320.0,6064,7953.0
T000607,1990-10-31,4156.7725,4171.2495,4145.948,4471.746,4200.99,4164.7935,4202.6475,4417.575,4218.4307,4453.8193,3942.0,6070,4524.0
T000607,1991-01-31,3898.3616,3924.532,3944.3308,4308.254,4054.6719,3911.6243,3951.6663,4149.0293,3976.8345,4330.7944,3652.0,6072,4642.0
T000607,1991-04-30,3533.3267,3557.5552,3559.6992,4050.4514,3584.403,3558.0623,3637.591,3886.5564,3608.7673,4143.172,3724.0,6074,4462.0
T000608,1990-10-31,4116.1816,4122.435,4049.2764,4126.188,4118.039,4107.8535,4087.8145,4110.9766,4098.39,4036.899,3925.6,6080,3960.0
T000608,1991-01-31,3977.5789,3964.3857,3918.8704,4040.659,3995.541,4023.9011,3932.615,4056.7527,4021.7515,4020.6138,3799.2,6082,4049.0
T000608,1991-04-30,3777.2468,3787.2378,3751.6008,4002.413,3805.37,3787.9805,3800.3867,3933.5823,3808.625,3960.0332,3704.6,6084,4030.0
T000609,1990-10-31,7631.4834,7640.7676,7461.888,7722.093,7559.6875,7495.9146,7615.059,7632.5454,7499.5356,7475.4956,7531.8,6090,7416.0
T000609,1991-01-31,7604.8945,7591.7334,7513.51,7620.901,7663.191,7609.1865,7539.361,7662.397,7638.5283,7532.091,7228.0,6092,7552.6
T000609,1991-04-30,7186.8354,7202.7046,7083.3516,7506.4106,7178.7593,7165.727,7222.1304,7508.6787,7215.712,7478.212,7211.6,6094,7412.8
T000610,1990-10-31,7315.085,7317.159,7182.2715,7559.261,7286.2427,7327.04,7316.825,7470.3984,7330.3784,7436.5493,7068.0,6100,7446.0
T000610,1991-01-31,7078.548,7096.4595,7056.6143,7374.6094,7178.3315,7082.8267,7075.298,7300.253,7132.901,7349.1724,6711.0,6102,7554.0
T000610,1991-04-30,6584.1567,6615.3076,6601.3105,7148.6523,6687.619,6642.5347,6699.694,7025.3745,6683.6895,7143.033,6698.0,6104,7374.0
T000611,1990-10-31,3716.1245,3734.283,3728.1077,4053.8857,3780.155,3720.5354,3780.3062,3988.8499,3781.773,4046.1938,3550.0,6110,4160.0
T000611,1991-01-31,3485.7126,3504.8862,3525.2393,3894.5952,3617.575,3497.379,3554.6133,3739.4387,3552.7158,3922.833,3282.0,6112,4214.0
T000611,1991-04-30,3172.0747,3196.4834,3198.4653,3647.1196,3215.404,3192.9456,3267.547,3497.408,3241.1875,3740.5354,3338.0,6114,4036.0
T000612,1990-10-31,3639.9521,3643.2942,3579.722,3692.721,3638.708,3636.6934,3625.8538,3665.2395,3635.0618,3601.8616,3463.6,6120,3595.6
T000612,1991-01-31,3479.2607,3480.679,3449.8408,3594.0042,3508.4302,3508.989,3467.1611,3594.3582,3518.9153,3597.211,3335.4,6122,3640.0
T000612,1991-04-30,3298.8103,3311.559,3292.083,3539.4695,3337.9917,3319.4158,3334.7495,3465.206,3333.5283,3510.6624,3244.4,6124,3602.8
T000613,1990-10-31,7236.545,7245.011,7074.4893,7373.314,7168.9873,7137.2007,7228.056,7286.9883,7169.062,7197.082,7122.8,6130,7138.0
T000613,1991-01-31,7186.591,7176.0347,7093.3027,7262.033,7233.068,7210.4336,7129.483,7267.135,7227.9688,7183.867,6804.8,6132,7255.2
T000613,1991-04-30,6727.8247,6761.261,6677.4004,7111.676,6763.474,6747.2983,6797.523,7088.644,6796.9756,7073.4033,6815.2,6134,7109.6
T000614,1990-10-31,4611.752,4622.874,4505.909,4761.0845,4563.4043,4604.7925,4624.267,4716.314,4613.0757,4670.2754,4526.6,6140,4583.1
T000614,1991-01-31,4648.9556,4622.492,4574.1064,4684.053,4663.4727,4636.434,4540.402,4634.891,4674.172,4640.527,4394.6,6142,4779.7
T000614,1991-04-30,4344.9683,4364.4434,4306.6895,4596.756,4350.585,4373.2065,4384.8696,4542.8203,4388.871,4568.248,4414.3,6144,4635.2
T000615,1990-10-31,8715.709,8734.041,8511.873,9026.314,8613.883,8679.523,8740.809,8931.6455,8748.555,8891.305,8531.6,6150,8735.8
T000615,1991-01-31,8719.706,8685.071,8608.936,8854.755,8770.913,8640.668,8554.546,8754.422,8767.47,8797.225,8239.0,6152,9069.2
T000615,1991-04-30,8132.207,8165.5103,8078.65,8658.222,8159.2207,8189.4565,8219.542,8543.794,8221.4795,8620.914,8225.2,6154,8784.8
T000616,1990-10-31,5313.8545,5316.7163,5237.393,5392.6377,5328.03,5310.341,5298.1284,5363.3877,5295.543,5288.833,5258.1,6160,5294.45
T000616,1991-01-31,5260.8345,5265.313,5186.843,5368.21,5273.787,5262.565,5258.149,5351.646,5263.135,5287.4663,5215.15,6162,5291.75
T000616,1991-04-30,5217.7974,5220.571,5141.396,5349.858,5224.784,5204.669,5215.5337,5314.848,5216.5977,5263.1914,5231.65,6164,5285.5
T000617,1990-10-31,8966.773,8989.628,8785.144,9192.953,8891.744,8830.711,9069.064,9136.235,8838.363,8881.579,9249.8,6170,8633.4
T000617,1991-01-31,9425.014,9440.441,9364.952,9262.053,9572.873,9445.932,9279.584,9251.759,9332.56,9174.844,8683.2,6172,9081.2
T000617,1991-04-30,8631.257,8650.37,8509.177,8966.234,8628.482,8588.562,8671.13,9111.414,8635.214,9013.282,8648.4,6174,8873.8
T000618,1990-10-31,5233.9805,5237.467,5158.3433,5288.9663,5247.2,5226.282,5218.4756,5284.25,5228.3965,5204.5747,5219.6,6180,5155.8
T000618,1991-01-31,5237.581,5240.987,5160.316,5306.123,5249.311,5227.3013,5222.3657,5289.7344,5224.504,5209.6284,5164.1,6182,5182.8
T000618,1991-04-30,5177.931,5181.73,5107.1636,5281.1494,5196.4834,5191.5425,5166.8784,5264.958,5196.5127,5203.2456,5162.7,6184,5212.1
T000619,1990-10-31,9329.693,9331.683,9201.923,9574.383,9352.219,9298.779,9309.908,9433.634,9316.981,9427.187,9160.0,6190,9543.5
T000619,1991-01-31,9101.776,9130.334,9015.598,9413.938,9154.355,9094.837,9149.733,9371.963,9147.515,9347.095,9038.0,6192,9431.0
T000619,1991-04-30,8986.675,9013.343,8866.08,9339.838,8990.653,9028.176,9028.63,9249.858,9035.613,9216.616,9162.5,6194,9281.0
T000620,1990-10-31,5843.7837,5851.0483,5782.0273,5884.6113,5890.5684,5858.9272,5813.4062,5868.089,5878.204,5785.124,5781.4,6200,5822.1
T000620,1991-01-31,5770.87,5775.181,5655.6436,5876.0723,5733.542,5743.9067,5774.015,5882.5337,5746.376,5768.36,5780.7,6202,5708.9
T000620,1991-04-30,5814.5444,5818.7324,5734.694,5897.111,5838.665,5811.716,5787.6123,5860.3535,5786.2964,5774.409,5842.5,6204,5787.9
T000621,1990-10-31,8024.201,8040.0537,7823.4453,8291.622,7911.46,8000.521,8042.8906,8220.356,8056.5703,8173.281,7808.2,6210,8025.0
T000621,1991-01-31,7948.11,7923.6157,7862.4614,8115.807,8009.4937,7929.758,7827.887,8039.2144,8015.206,8079.427,7493.0,6212,8303.2
T000621,1991-04-30,7379.427,7409.7573,7359.982,7921.4844,7445.925,7443.3696,7479.029,7798.0254,7469.493,7890.2314,7493.6,6214,8085.2
T000622,1990-10-31,5663.8022,5669.1396,5577.5684,5722.909,5674.749,5650.2793,5639.3647,5706.1045,5642.5527,5605.268,5567.8,6220,5552.0
T000622,1991-01-31,5602.0366,5604.4443,5530.951,5695.1763,5635.2,5630.226,5574.647,5676.288,5635.7524,5606.8574,5522.0,6222,5637.8
T000622,1991-04-30,5519.6987,5524.6626,5441.216,5679.513,5527.6206,5515.923,5521.951,5630.0977,5521.8145,5588.5933,5584.2,6224,5622.8
T000623,1991-04-30,5088.71,5093.3984,5017.62,5192.2812,5102.2393,5090.8994,5085.2114,5173.355,5090.672,5111.539,5107.9,6230,5120.8
T000623,1991-07-31,5116.1646,5119.483,5033.561,5209.565,5114.484,5102.85,5107.705,5170.3584,5106.765,5112.404,5126.2,6232,5111.0
T000623,1991-10-31,5134.937,5139.027,5062.8223,5207.177,5148.436,5122.4385,5126.2847,5186.343,5130.391,5110.3213,5145.7,6234,5117.2
T000624,1991-04-30,2893.4333,2900.9675,2858.335,2982.179,2901.395,2896.3008,2904.875,2968.5996,2905.3984,2946.1895,2915.2,6240,2959.5
T000624,1991-07-31,2916.8518,2917.7188,2869.8547,2986.1445,2913.8032,2916.523,2914.506,2955.3396,2916.9746,2935.2043,2925.5,6242,2944.0
T000624,1991-10-31,2928.1987,2930.4084,2888.5034,2978.393,2936.0745,2921.825,2925.0303,2960.5686,2927.1584,2930.4797,2876.7,6244,2941.6
T000625,1991-04-30,2153.237,2163.3027,2139.8281,2163.1387,2191.7275,2164.8472,2109.936,2141.8242,2131.3772,2093.748,2238.0,6250,2108.4
T000625,1991-07-31,2277.6858,2299.4023,2256.2578,2249.0107,2293.339,2282.7964,2243.9954,2190.3052,2275.938,2165.8828,2277.8,6252,2195.4
T000625,1991-10-31,2250.568,2266.4543,2236.7275,2233.5256,2267.264,2226.6577,2271.6147,2281.1743,2213.774,2209.2378,2244.6,6254,2134.6
T000626,1991-04-30,5624.625,5637.702,5500.7466,5645.706,5561.5205,5541.3193,5628.398,5670.1255,5501.096,5553.796,5368.5,6260,5535.5
T000626,1991-07-31,5335.443,5334.5654,5224.6475,5497.2695,5296.3955,5292.9067,5357.0615,5600.2363,5295.2007,5473.3325,5309.0,6262,5346.5
T000626,1991-10-31,5422.758,5411.509,5322.602,5563.0312,5414.1987,5464.3457,5328.3037,5426.6367,5495.4937,5461.9946,5733.5,6264,5541.5
T000627,1991-07-31,5914.7637,5930.104,5797.4805,5834.3975,5895.709,5887.829,5842.0854,5857.382,5869.0415,5714.8687,5868.0,6270,5438.0
T000627,1991-10-31,5959.592,5978.2153,5940.5264,5900.37,6074.301,5940.2793,5890.6987,5907.0,5889.1665,5829.7954,6154.0,6272,5740.0
T000627,1992-01-31,6224.2085,6215.493,6087.485,6101.208,6170.076,6199.457,6153.998,6084.719,6184.2607,6028.665,6064.0,6274,5734.0
T000628,1991-01-31,4174.8896,4076.3945,4296.931,5099.2134,4317.812,3626.676,3783.622,5068.651,4097.564,5633.3613,3657.2,6280,5566.8
T000628,1991-04-30,4374.184,4203.306,4516.1504,5154.676,4935.8677,4272.1816,3771.2886,3833.0442,4379.336,5329.905,4601.8,6282,7028.6
T000628,1991-07-31,4532.485,4457.8433,4235.7246,4798.113,4246.032,4516.83,4482.8403,4210.608,4641.2266,5320.8296,3521.2,6284,5914.6
T000629,1991-01-31,2714.2903,2370.7769,2676.9565,3319.032,2684.799,1525.8413,2179.975,3964.4626,2035.2085,4413.2544,4969.0,6290,3493.0
T000629,1991-04-30,5456.7905,5565.626,5884.99,5408.0815,5981.369,5987.936,5110.935,3711.9727,6185.2266,4455.2056,5160.0,6292,5169.0
T000629,1991-07-31,5050.5728,4985.988,5125.2925,4273.3433,5021.4404,4580.902,5094.894,4920.7617,5122.8945,4491.849,5511.0,6294,5117.0
T000630,1991-01-31,1096.5393,1040.691,973.798,1055.5365,947.8864,662.972,639.8966,963.172,868.22546,1195.831,860.0,6300,1389.0
T000630,1991-04-30,1083.4663,1047.138,1008.46265,1173.8794,1110.9492,1043.0724,874.8611,769.39905,990.7606,1190.0298,821.0,6302,1600.0
T000630,1991-07-31,712.6511,692.6702,675.3701,851.62366,697.4744,705.7744,781.1416,852.74133,799.3571,1094.6245,852.0,6304,1214.0
T000631,1991-01-31,5827.7075,5828.515,5801.176,5683.1885,5913.214,5900.9326,5414.3267,5858.6387,5913.98,5594.441,5224.0,6310,5495.0
T000631,1991-04-30,5777.704,5849.8,5715.115,5877.041,5758.3047,5590.5503,5296.227,5371.6826,5875.862,5824.6387,5385.0,6312,6347.0
T000631,1991-07-31,5364.6406,5380.6694,5462.7144,5662.401,5516.844,5305.2607,5365.008,5380.1924,5403.0728,5797.751,5357.0,6314,6254.0
T000632,1990-07-31,4871.133,4872.8623,4608.179,4629.3604,4607.6655,4657.5386,4079.483,4131.6665,4817.7505,4428.712,5061.0,6320,4741.0
T000632,1990-10-31,5631.9067,5657.0083,5542.4062,4957.725,5529.031,5358.4146,5081.669,4526.4727,5609.97,4779.5815,4843.0,6322,5262.0
T000632,1991-01-31,4164.7803,4169.5283,4113.671,4485.3184,4005.1655,4332.7163,4742.6978,5014.522,4248.735,4523.0186,4860.0,6324,4071.0
T000633,1991-01-31,6466.419,6031.9985,5820.4023,4641.8535,5279.294,3895.037,2718.814,4539.208,5399.6885,5721.788,2510.0,6330,6865.0
T000633,1991-04-30,3081.963,3033.9714,3283.4832,4919.985,4172.4526,2348.025,2572.1243,2763.589,2774.166,5219.3657,7455.0,6332,7480.0
T000633,1991-07-31,6972.474,6659.976,6663.449,6217.9727,6437.043,6434.474,7298.801,4924.5664,6645.766,5510.963,5455.0,6334,6395.0
T000634,1989-10-31,5439.9717,5480.2344,5545.562,6016.9805,5696.2075,5375.1855,6182.634,6027.818,5493.9053,5620.175,5262.0,6340,5271.0
T000634,1990-01-31,5610.901,5675.9526,5472.9053,5423.555,5560.967,5533.6694,5284.0024,5802.5522,5593.86,5615.1055,3875.0,6342,5568.0
T000634,1990-04-30,4013.2046,3970.6936,4117.978,4970.3076,4159.5596,3824.2383,3898.9944,4750.3926,4111.838,5220.8203,7552.0,6344,5601.0
T000635,1991-01-31,7654.7573,7750.2705,7648.832,8182.771,7756.5415,7605.5005,7966.238,7844.766,7716.6367,7783.8125,7361.0,6350,7570.5
T000635,1991-04-30,8029.825,7997.807,7776.7773,7585.9927,7873.417,7827.8384,7393.7236,7716.1494,7901.3047,7767.3013,7486.5,6352,8169.5
T000635,1991-07-31,7289.124,7288.6836,7120.9785,7808.5522,7074.375,7352.146,7438.593,7614.951,7471.6416,7720.2095,7323.5,6354,7379.5
T000636,1993-04-30,4603.016,4591.956,4515.663,4902.886,4588.266,4576.8193,4599.0728,4901.019,4667.9307,4860.261,4735.33,6360,4684.38
T000636,1993-07-31,5174.6104,5282.8726,5099.324,5029.1704,5141.943,5171.697,4781.858,4717.803,5192.6577,4899.8687,4683.14,6362,5308.67
T000636,1993-10-31,4624.101,4653.9004,4592.211,4803.859,4602.414,4590.246,4652.1055,4781.4033,4672.312,4914.5776,4713.27,6364,4988.71
T000637,1993-04-30,3958.0142,3946.8296,3997.601,4704.7104,4062.4058,3942.0151,3963.5518,4506.969,4121.4727,4818.866,3992.13,6370,5074.87
T000637,1993-07-31,4159.55,4147.242,4250.173,4651.219,4339.0435,4218.759,4022.8342,4054.8828,4149.152,4719.2324,3687.03,6372,5524.05
T000637,1993-10-31,3540.2612,3586.1726,3506.6401,4056.8052,3503.8599,3368.0884,3618.866,3934.097,3648.8032,4467.1797,3598.51,6374,4785.72
T000638,1993-04-30,4184.04,4193.32,4118.9834,4787.1235,4226.21,4227.633,4156.994,4412.586,4286.5815,4784.327,4302.25,6380,5061.86
T000638,1993-07-31,4436.299,4450.4854,4550.172,4648.8584,4597.7993,4382.294,4312.411,4274.112,4438.5034,4712.2847,4214.44,6382,5337.12
T000638,1993-10-31,4150.3267,4227.954,3943.4424,4323.381,3834.5098,4142.2236,4139.106,4356.226,4242.6294,4536.291,4178.21,6384,4424.04
T000639,1993-04-30,6428.5957,6472.95,6210.204,6586.783,6321.6953,6267.45,6056.1274,6160.106,6468.445,6481.224,5805.25,6390,6711.5
T000639,1993-07-31,5903.2676,5859.5747,6002.0957,6213.829,6122.8994,5811.8916,5814.704,5978.0186,5898.0806,6372.265,5880.2,6392,6990.0
T000639,1993-10-31,5870.3076,5906.369,5581.04,6102.0938,5481.926,5861.5776,5808.8174,5986.945,5950.1143,6193.038,5599.85,6394,6054.5
T000640,1993-04-30,4389.4214,4392.768,4311.303,4888.961,4426.62,4461.472,4373.3076,4600.4297,4489.0767,4868.7183,4199.01,6400,5013.85
T000640,1993-07-31,4281.6416,4265.1636,4381.4414,4622.5537,4477.075,4266.3945,4216.1333,4339.0166,4301.237,4741.165,3777.45,6402,5340.22
T000640,1993-10-31,3679.0525,3747.0977,3571.6611,4190.4507,3551.8223,3601.342,3719.2195,4107.9556,3778.6592,4420.26,3719.7,6404,4592.63
T000641,1993-04-30,4100.863,4111.4253,4088.4048,4459.984,4151.568,4140.433,4143.6313,4343.3286,4166.0674,4431.1963,4047.9,6410,4547.02
T000641,1993-07-31,4051.072,4058.4836,4088.5867,4346.6714,4175.1094,4055.787,4055.038,4162.8765,4066.3782,4360.4536,3832.67,6412,4665.61
T000641,1993-10-31,3752.9082,3770.0388,3722.2898,4104.4453,3742.5347,3741.1335,3807.8389,4024.16,3812.3328,4195.5024,3828.32,6414,4363.4
T000642,1993-04-30,4383.742,4396.845,4389.772,4663.5996,4459.645,4364.873,4402.1377,4512.149,4395.474,4642.9214,4447.19,6420,4853.19
T000642,1993-07-31,4434.4546,4442.5483,4371.7593,4595.743,4399.902,4427.434,4431.474,4497.424,4453.065,4598.3164,4283.92,6422,4679.65
T000642,1993-10-31,4220.8633,4246.623,4191.434,4429.7065,4217.336,4230.231,4267.216,4439.5884,4283.1855,4463.6025,4279.07,6424,4470.48
T000643,1994-04-30,4969.6025,4963.535,4871.4175,5204.9272,4955.4614,4963.309,4942.6245,5174.5615,5050.435,5112.6147,4981.71,6430,4993.27
T000643,1994-07-31,5310.0566,5382.6504,5244.9365,5254.5513,5311.705,5312.7744,5019.6074,5014.9033,5356.932,5149.4243,4805.04,6432,5509.94
T000643,1994-10-31,4724.742,4746.2207,4705.68,5009.5186,4729.0537,4679.4487,4778.3364,4978.486,4791.385,5114.459,4786.46,6434,5209.88
T000644,1993-04-30,4987.8555,4982.0854,4889.2627,5225.2407,4972.9277,4985.1636,4960.787,5194.6934,5067.077,5136.008,5008.6,6440,5018.21
T000644,1993-07-31,5334.613,5407.162,5267.7324,5279.595,5335.159,5341.719,5046.118,5038.0728,5381.95,5172.1455,4688.6,6442,5529.79
T000644,1993-10-31,4580.705,4594.9224,4590.3447,4950.1265,4624.967,4557.1753,4662.36,4936.9365,4665.6074,5087.352,4646.24,6444,5231.09
T000645,1993-04-30,4616.088,4622.2456,4550.4233,4846.589,4608.872,4609.158,4620.919,4709.387,4627.135,4788.98,4592.49,6450,4884.8
T000645,1993-07-31,4577.897,4588.7686,4563.7886,4739.814,4624.0312,4555.3115,4587.2817,4674.5474,4584.265,4735.3237,4474.46,6452,4855.36
T000645,1993-10-31,4435.643,4455.529,4357.629,4633.512,4385.473,4427.0776,4457.4546,4615.8994,4483.792,4631.0996,4403.05,6454,4622.92
T000646,1993-04-30,4953.9097,4947.9277,4853.995,5173.415,4940.5483,4946.057,4921.9873,5140.786,5040.1367,5066.6978,4970.49,6460,4952.63
T000646,1993-07-31,5305.647,5369.3403,5228.7354,5227.388,5298.3945,5314.4224,5008.08,4996.464,5342.3657,5117.7944,4585.08,6462,5467.56
